id,liste,region,nuance,candidat,voix_tour_1,contient_nom_candidat,!,Action,Alliance,Anticapitaliste,Centre,Changement,Conduite,Construire,Demain,Droite,Ecologie,Ensemble,Europe,Force,France,Front,Gauche,Independant,Juste,Lutte,Moderne,National,Nouveau,Oser,Ouvriere,PC,Progres,PS,Rassemblement,Solidaire,Soutenue,Tete,Tous,UMP,Union,Extreme
NOUVEAU PARTI ANTI CAPITALISTE///LORRAINE,NOUVEAU PARTI ANTI CAPITALISTE,LORRAINE,EXG,BOUET,14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERATION SPARTACUS///RHONE-ALPES,OPERATION SPARTACUS,RHONE-ALPES,DIV,DULAC,31379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSONS POUR LA GUADELOUPE (TETE DE LISTE LKP-LIYANAF KON PROFITATION, LISTE DIVERS EXTREME GAUCHE)///GUADELOUPE","OSONS POUR LA GUADELOUPE (TETE DE LISTE LKP-LIYANAF KON PROFITATION, LISTE DIVERS EXTREME GAUCHE)",GUADELOUPE,EXG,PLAISIR,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"OSONS, ENSEMBLE, POUR LA CHAMPAGNE-ARDENNE AVEC MARIE GRAFTEAUX-PAILLARD, SOUTENUE PAR FRANCOIS BAYROU (MODEM)///CHAMPAGNE-ARDENNE","OSONS, ENSEMBLE, POUR LA CHAMPAGNE-ARDENNE AVEC MARIE GRAFTEAUX-PAILLARD, SOUTENUE PAR FRANCOIS BAYROU (MODEM)",CHAMPAGNE-ARDENNE,MODEM,GRAFTEAUX-PAILLARD,16472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"PARTI SOCIALISTE, PARTI RADICAL DE GAUCHE, MOUVEMENT REPUBLICAIN ET CITOYEN, MOUVEMENT UNITAIRE PROGRESSISTE, DIVERS GAUCHE (TETE DE LISTE PS, LISTE PS, PRG, MOUVEMENT UNITAIRE DE GAUCHE-EX PC, DIVERS GAUCHE)///ILE-DE-FRANCE","PARTI SOCIALISTE, PARTI RADICAL DE GAUCHE, MOUVEMENT REPUBLICAIN ET CITOYEN, MOUVEMENT UNITAIRE PROGRESSISTE, DIVERS GAUCHE (TETE DE LISTE PS, LISTE PS, PRG, MOUVEMENT UNITAIRE DE GAUCHE-EX PC, DIVERS GAUCHE)",ILE-DE-FRANCE,SOC-autreG,HUCHON,729863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"PATRIOTES MARTINIQUAIS ET SYMPATHISANTS (TETE DE LISTE REGIONALISTE, LISTE DIVERS REGIONALISTES)///MARTINIQUE","PATRIOTES MARTINIQUAIS ET SYMPATHISANTS (TETE DE LISTE REGIONALISTE, LISTE DIVERS REGIONALISTES)",MARTINIQUE,DIV,MARIE-JEANNE,41595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PAUL GIACOBBI, L'ALTERNANCE (TETE DE LISTE PARTI RADICAL DE GAUCHE, LISTE PRG,  SOCIALISTES, DIVERS GAUCHE)///CORSE","PAUL GIACOBBI, L'ALTERNANCE (TETE DE LISTE PARTI RADICAL DE GAUCHE, LISTE PRG,  SOCIALISTES, DIVERS GAUCHE)",CORSE,PRG-SOC,GIACOBBI,20242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)///POITOU-CHARENTES","POITOU-CHARENTES, UNE ENERGIE D'AVANCE : L'ECOLOGIE, LES EMPLOIS, LA JUSTICE SOCIALE (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)",POITOU-CHARENTES,SOC-autreG,ROYAL,240910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"POU GWALOUP AN NOU AY (TETE DE LISTE DIVERS GAUCHE, LISTE DIVERS GAUCHE ET REGIONALISTES)///GUADELOUPE","POU GWALOUP AN NOU AY (TETE DE LISTE DIVERS GAUCHE, LISTE DIVERS GAUCHE ET REGIONALISTES)",GUADELOUPE,DIV,CORNET,9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
POUR LA BOURGOGNE CITOYENNE A GAUCHE SUR LES VALEURS DE LA REPUBLIQUE LISTE D'INITIATIVE CITOYENNE///BOURGOGNE,POUR LA BOURGOGNE CITOYENNE A GAUCHE SUR LES VALEURS DE LA REPUBLIQUE LISTE D'INITIATIVE CITOYENNE,BOURGOGNE,DVG,MEKHANTAR,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)///AQUITAINE","POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",AQUITAINE,UMP,DARCOS,238367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"POUR NOS FAMILLES, NOS EMPLOIS, NOTRE SECURITE, NOS TRADITIONS, NOTRE IDENTITE, RESTONS FRANCAIS DANS NOTRE REGION. LE PARTI DE LA FRANCE, LISTE D'UNION DES NATIONAUX CONDUITE PAR JEAN VERDON. (TETE DE LISTE EXTREME DROITE, LISTE DIVERS EXTREME DROITE ET NATIONALISTE)///CENTRE","POUR NOS FAMILLES, NOS EMPLOIS, NOTRE SECURITE, NOS TRADITIONS, NOTRE IDENTITE, RESTONS FRANCAIS DANS NOTRE REGION. LE PARTI DE LA FRANCE, LISTE D'UNION DES NATIONAUX CONDUITE PAR JEAN VERDON. (TETE DE LISTE EXTREME DROITE, LISTE DIVERS EXTREME DROITE ET NATIONALISTE)",CENTRE,EXD,VERDON,27841,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"POUR NOTRE NORMANDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE. LE PARTI DE LA FRANCE. LISTE D'UNION DES NATIONAUX NORMANDS CONDUITE PAR FERNAND LE RACHINEL///BASSE-NORMANDIE","POUR NOTRE NORMANDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE. LE PARTI DE LA FRANCE. LISTE D'UNION DES NATIONAUX NORMANDS CONDUITE PAR FERNAND LE RACHINEL",BASSE-NORMANDIE,EXD,LE RACHINEL,17888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"POUR NOTRE NORMANDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE. LE PARTI DE LA FRANCE///HAUTE-NORMANDIE","POUR NOTRE NORMANDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE. LE PARTI DE LA FRANCE",HAUTE-NORMANDIE,EXD,LANG,7790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POUR NOTRE PICARDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE FRANCAISE LE PARTI DE LA FRANCE LISTE D'UNION NATIONALE CONDUITE PAR THOMAS JOLY///PICARDIE","POUR NOTRE PICARDIE, NOS EMPLOIS, NOTRE SECURITE, NOS FAMILLES, NOS TRADITIONS, NOTRE IDENTITE FRANCAISE LE PARTI DE LA FRANCE LISTE D'UNION NATIONALE CONDUITE PAR THOMAS JOLY",PICARDIE,EXD,JOLY,11624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)///BASSE-NORMANDIE","POUR NOTRE REGION, ENSEMBLE, SOYONS CONQUERANTS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",BASSE-NORMANDIE,UMP,LE GRAND,133451,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"POUR UNE ALTERNATIVE A GAUCHE ANTICAPITALISTE, ECOLOGISTE, FEMINISTE PRESENTEE PAR LES ALTERNATIFS, LA FASE, LE NPA (NOUVEAU PARTI ANTICAPITALISTE)///POITOU-CHARENTES","POUR UNE ALTERNATIVE A GAUCHE ANTICAPITALISTE, ECOLOGISTE, FEMINISTE PRESENTEE PAR LES ALTERNATIFS, LA FASE, LE NPA (NOUVEAU PARTI ANTICAPITALISTE)",POITOU-CHARENTES,EXG,ROSSIGNOL,11431,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POUR UNE GAUCHE ANTICAPITALISTE ET ECOLOGISTE. LISTE PRESENTEE PAR LE NPA ET SOUTENUE PAR OLIVIER BESANCENOT. (NOUVEAU PARTI ANTICAPITALISTE)///FRANCHE-COMTE,POUR UNE GAUCHE ANTICAPITALISTE ET ECOLOGISTE. LISTE PRESENTEE PAR LE NPA ET SOUTENUE PAR OLIVIER BESANCENOT. (NOUVEAU PARTI ANTICAPITALISTE),FRANCHE-COMTE,EXG,LYONNAIS,13086,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"POUR UNE NOUVELLE GUADELOUPE (TETE DE LISTE DIVERS GAUCHE, LISTE REGIONALISTES, DIVERS GAUCHE)///GUADELOUPE","POUR UNE NOUVELLE GUADELOUPE (TETE DE LISTE DIVERS GAUCHE, LISTE REGIONALISTES, DIVERS GAUCHE)",GUADELOUPE,DVG,MATHIASIN-MARC,3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"POUR UNE NOUVELLE NORMANDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)///HAUTE-NORMANDIE","POUR UNE NOUVELLE NORMANDIE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)",HAUTE-NORMANDIE,UMP,LE MAIRE,142927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
POUR UNE REGION ENRACINEE LISTE FRONT NATIONAL///ALSACE,POUR UNE REGION ENRACINEE LISTE FRONT NATIONAL,ALSACE,FN,BINDER,70171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POUR UNE REUNION PLUS JUSTE AVEC L'UNION DES SOCIALISTES (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)///REUNION","POUR UNE REUNION PLUS JUSTE AVEC L'UNION DES SOCIALISTES (TETE DE LISTE PS, LISTE PS, AUTRE GAUCHE)",REUNION,SOC,VERGOZ,30941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"POUR VOUS, UNE REGION FORTE (TETE DE LISTE PS, LISTE PS, PRG AUTRE GAUCHE)///MIDI-PYRENEES","POUR VOUS, UNE REGION FORTE (TETE DE LISTE PS, LISTE PS, PRG AUTRE GAUCHE)",MIDI-PYRENEES,SOC-autreG,MALVY,415096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)///LORRAINE","PRIORITE EMPLOI - RASSEMBLONS LES LORRAINS (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",LORRAINE,UMP,HENART,157082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"PROVENCE ECOLOGIE MEDITERANEE - ALLIANCE ECOLOGISTE INDEPENDANTE (TETE DE LISTE ECOLOGISTE, LISTE DIVERS ECOLOGISTES)///PROVENCE-ALPES-COTE D'AZUR","PROVENCE ECOLOGIE MEDITERANEE - ALLIANCE ECOLOGISTE INDEPENDANTE (TETE DE LISTE ECOLOGISTE, LISTE DIVERS ECOLOGISTES)",PROVENCE-ALPES-COTE D'AZUR,ECO,MIRAN,34077,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"RASSEMBLEMENT GAULLISTE, 100% INDEPENDANT, DEBOUT LA REPUBLIQUE (TETE DE LISTE SOUVERAINETE, LISTE DIVERS DROITE)///ILE-DE-FRANCE","RASSEMBLEMENT GAULLISTE, 100% INDEPENDANT, DEBOUT LA REPUBLIQUE (TETE DE LISTE SOUVERAINETE, LISTE DIVERS DROITE)",ILE-DE-FRANCE,DVD,DUPONT-AIGNAN,116642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"RASSEMBLEMENT MARTINIQUAIS POUR LE PROGRES DANS LA FRANCE (TETE DE LISTE DIVERS DROITE, LISTES DIVERS DROITE, ASSOCIATIFS)///MARTINIQUE","RASSEMBLEMENT MARTINIQUAIS POUR LE PROGRES DANS LA FRANCE (TETE DE LISTE DIVERS DROITE, LISTES DIVERS DROITE, ASSOCIATIFS)",MARTINIQUE,DVD,GRANIER,1082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"RASSEMBLER LA FRANCHE-COMTE AVEC CHRISTOPHE GRUDLER, LISTE SOUTENUE PAR FRANCOIS BAYROU (MODEM)///FRANCHE-COMTE","RASSEMBLER LA FRANCHE-COMTE AVEC CHRISTOPHE GRUDLER, LISTE SOUTENUE PAR FRANCOIS BAYROU (MODEM)",FRANCHE-COMTE,MODEM,GRUDLER,14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"RASSEMBLER LA MARTINIQUE (TETE DE LISTE UMP, LISTE UMP, DIVERS DROITE)///MARTINIQUE","RASSEMBLER LA MARTINIQUE (TETE DE LISTE UMP, LISTE UMP, DIVERS DROITE)",MARTINIQUE,UMP,LESUEUR,13570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"RASSEMBLER POUR LA CORSE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)///CORSE","RASSEMBLER POUR LA CORSE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE)",CORSE,UMP,DE ROCCA SERRA,27903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
